Controller,CMACC,CMDEC,Ego acc,SpeedDifF,SpeedDifL,OverLimit,DistError,EDF,FSF,Front acc,FAF,Front throttle,Front brake,FrOvLi,LSF,Leader acc,LAF,Leader throttle,Leader brake,Max acc,max dec,max throttle,max brake,Technique
Speed,10,-3.5,0.0952,-1.3729,-1.3729,-0.5901,4.1582,FailureType.no_failure,FailureType.no_failure,0.0574,FailureType.no_failure,0.5460,0.0000,-1.9630222999848783,FailureType.no_failure,0.0574,FailureType.no_failure,0.5460,0.0000,0.0574,0.0000,0.5460,0.0000,SA
Distance,2.75,-5,0.0792,-1.3727,-1.3727,-0.5916,4.1515,FailureType.no_failure,FailureType.no_failure,0.0547,FailureType.no_failure,0.5467,0.0000,-1.9643018254228544,FailureType.no_failure,0.0547,FailureType.no_failure,0.5467,0.0000,0.0547,0.0000,0.5467,0.0000,SA
Speed,10,-3.5,0.0925,-1.3729,-1.3729,-0.5913,4.1447,FailureType.no_failure,FailureType.no_failure,0.0565,FailureType.no_failure,0.5469,0.0000,-1.9641695466111209,FailureType.no_failure,0.0565,FailureType.no_failure,0.5469,0.0000,0.0565,0.0000,0.5469,0.0000,SA
Distance,2.75,-5,0.0827,-1.3726,-1.3726,-0.5918,4.138,FailureType.no_failure,FailureType.no_failure,0.0678,FailureType.no_failure,0.5467,0.0000,-1.9644654815578875,FailureType.no_failure,0.0678,FailureType.no_failure,0.5467,0.0000,0.0678,0.0000,0.5467,0.0000,SA
Speed,10,-3.5,0.0928,-1.3728,-1.3728,-0.5906,4.1311,FailureType.no_failure,FailureType.no_failure,0.0611,FailureType.no_failure,0.5460,0.0000,-1.9634142823228835,FailureType.no_failure,0.0611,FailureType.no_failure,0.5460,0.0000,0.0611,0.0000,0.5460,0.0000,SA
Distance,2.75,-5,0.0759,-1.3726,-1.3726,-0.5921,4.1245,FailureType.no_failure,FailureType.no_failure,0.0517,FailureType.no_failure,0.5468,0.0000,-1.9647001460559395,FailureType.no_failure,0.0517,FailureType.no_failure,0.5468,0.0000,0.0517,0.0000,0.5468,0.0000,SA
Speed,10,-3.5,0.0986,-1.3728,-1.3728,-0.5918,4.1177,FailureType.no_failure,FailureType.no_failure,0.0591,FailureType.no_failure,0.5470,0.0000,-1.964515141677765,FailureType.no_failure,0.0591,FailureType.no_failure,0.5470,0.0000,0.0591,0.0000,0.5470,0.0000,SA
Distance,2.75,-5,0.075,-1.3725,-1.3725,-0.5922,4.1109,FailureType.no_failure,FailureType.no_failure,0.0658,FailureType.no_failure,0.5467,0.0000,-1.9647448870188065,FailureType.no_failure,0.0658,FailureType.no_failure,0.5467,0.0000,0.0658,0.0000,0.5467,0.0000,SA
Speed,10,-3.5,0.0808,-1.3723,-1.3723,-0.5925,4.1042,FailureType.no_failure,FailureType.no_failure,0.0654,FailureType.no_failure,0.5460,0.0000,-1.9647475650736226,FailureType.no_failure,0.0654,FailureType.no_failure,0.5460,0.0000,0.0654,0.0000,0.5460,0.0000,SA
Distance,2.75,-5,0.0926,-1.3723,-1.3723,-0.5932,4.0974,FailureType.no_failure,FailureType.no_failure,0.0556,FailureType.no_failure,0.5468,0.0000,-1.9655097278074223,FailureType.no_failure,0.0556,FailureType.no_failure,0.5468,0.0000,0.0556,0.0000,0.5468,0.0000,SA
Speed,10,-3.5,0.0836,-1.3727,-1.3727,-0.592,4.0906,FailureType.no_failure,FailureType.no_failure,0.0592,FailureType.no_failure,0.5470,0.0000,-1.9647042815898281,FailureType.no_failure,0.0592,FailureType.no_failure,0.5470,0.0000,0.0592,0.0000,0.5470,0.0000,SA
Distance,2.75,-5,0.1093,-1.3726,-1.3726,-0.5918,4.0837,FailureType.no_failure,FailureType.no_failure,0.0556,FailureType.no_failure,0.5467,0.0000,-1.9644542702655414,FailureType.no_failure,0.0556,FailureType.no_failure,0.5467,0.0000,0.0556,0.0000,0.5467,0.0000,SA
Speed,10,-3.5,0.0796,-1.3725,-1.3725,-0.5915,4.0769,FailureType.no_failure,FailureType.no_failure,0.0641,FailureType.no_failure,0.5460,0.0000,-1.964054673023913,FailureType.no_failure,0.0641,FailureType.no_failure,0.5460,0.0000,0.0641,0.0000,0.5460,0.0000,SA
Distance,2.75,-5,0.0806,-1.3722,-1.3722,-0.592,4.0702,FailureType.no_failure,FailureType.no_failure,0.0680,FailureType.no_failure,0.5452,0.0000,-1.9641621320904044,FailureType.no_failure,0.0680,FailureType.no_failure,0.5452,0.0000,0.0680,0.0000,0.5452,0.0000,SA
Speed,10,-3.5,0.0964,-1.3728,-1.3728,-0.5907,4.0633,FailureType.no_failure,FailureType.no_failure,0.0488,FailureType.no_failure,0.5461,0.0000,-1.963476349219512,FailureType.no_failure,0.0488,FailureType.no_failure,0.5461,0.0000,0.0488,0.0000,0.5461,0.0000,SA
Distance,2.75,-5,0.0911,-1.373,-1.373,-0.5905,4.0565,FailureType.no_failure,FailureType.no_failure,0.0631,FailureType.no_failure,0.5466,0.0000,-1.9634919043777046,FailureType.no_failure,0.0631,FailureType.no_failure,0.5466,0.0000,0.0631,0.0000,0.5466,0.0000,SA
Speed,10,-3.5,0.0822,-1.373,-1.373,-0.5905,4.0497,FailureType.no_failure,FailureType.no_failure,0.0554,FailureType.no_failure,0.5468,0.0000,-1.9635344147099367,FailureType.no_failure,0.0554,FailureType.no_failure,0.5468,0.0000,0.0554,0.0000,0.5468,0.0000,SA
Distance,2.75,-5,0.0875,-1.3728,-1.3728,-0.5912,4.043,FailureType.no_failure,FailureType.no_failure,0.0558,FailureType.no_failure,0.5465,0.0000,-1.9640063391751923,FailureType.no_failure,0.0558,FailureType.no_failure,0.5465,0.0000,0.0558,0.0000,0.5465,0.0000,SA
Speed,10,-3.5,0.0962,-1.3733,-1.3733,-0.5904,4.0361,FailureType.no_failure,FailureType.no_failure,0.0565,FailureType.no_failure,0.5475,0.0000,-1.9636335792960615,FailureType.no_failure,0.0565,FailureType.no_failure,0.5475,0.0000,0.0565,0.0000,0.5475,0.0000,SA
Distance,2.75,-5,0.0855,-1.3733,-1.3733,-0.5905,4.0294,FailureType.no_failure,FailureType.no_failure,0.0620,FailureType.no_failure,0.5477,0.0000,-1.9638103550991808,FailureType.no_failure,0.0620,FailureType.no_failure,0.5477,0.0000,0.0620,0.0000,0.5477,0.0000,SA
Speed,10,-3.5,0.081,-1.3731,-1.3731,-0.5908,4.0226,FailureType.no_failure,FailureType.no_failure,0.0614,FailureType.no_failure,0.5473,0.0000,-1.9638921743355908,FailureType.no_failure,0.0614,FailureType.no_failure,0.5473,0.0000,0.0614,0.0000,0.5473,0.0000,SA
Distance,2.75,-5,0.089,-1.3726,-1.3726,-0.5918,4.0159,FailureType.no_failure,FailureType.no_failure,0.0556,FailureType.no_failure,0.5463,0.0000,-1.964320234041967,FailureType.no_failure,0.0556,FailureType.no_failure,0.5463,0.0000,0.0556,0.0000,0.5463,0.0000,SA
Speed,10,-3.5,0.0927,-1.3729,-1.3729,-0.591,4.009,FailureType.no_failure,FailureType.no_failure,0.0663,FailureType.no_failure,0.5467,0.0000,-1.963868788640191,FailureType.no_failure,0.0663,FailureType.no_failure,0.5467,0.0000,0.0663,0.0000,0.5467,0.0000,SA
Distance,2.75,-5,0.0734,-1.3724,-1.3724,-0.5928,4.0024,FailureType.no_failure,FailureType.no_failure,0.0613,FailureType.no_failure,0.5467,0.0000,-1.9651536808109853,FailureType.no_failure,0.0613,FailureType.no_failure,0.5467,0.0000,0.0613,0.0000,0.5467,0.0000,SA
Speed,10,-3.5,0.0909,-1.3723,-1.3723,-0.5925,3.9956,FailureType.no_failure,FailureType.no_failure,0.0531,FailureType.no_failure,0.5463,0.0000,-1.964885519306094,FailureType.no_failure,0.0531,FailureType.no_failure,0.5463,0.0000,0.0531,0.0000,0.5463,0.0000,SA
Distance,2.75,-5,0.0727,-1.3721,-1.3721,-0.593,3.9888,FailureType.no_failure,FailureType.no_failure,0.0788,FailureType.no_failure,0.5457,0.0000,-1.965013194298873,FailureType.no_failure,0.0788,FailureType.no_failure,0.5457,0.0000,0.0788,0.0000,0.5457,0.0000,SA
Speed,10,-3.5,0.104,-1.3727,-1.3727,-0.5914,3.9819,FailureType.no_failure,FailureType.no_failure,0.0412,FailureType.no_failure,0.0000,0.1212,-1.9641740665394174,FailureType.no_failure,0.0412,FailureType.no_failure,0.0000,0.1212,0.0412,0.0000,0.0000,0.1212,SA
Distance,2.75,-5,0.0813,-1.407,-1.407,-0.5926,3.9751,FailureType.no_failure,FailureType.no_failure,-0.2167,FailureType.no_failure,0.0000,0.1982,-1.999581416674861,FailureType.no_failure,-0.2167,FailureType.no_failure,0.0000,0.1982,0.0000,-0.2167,0.0000,0.1982,SA
Speed,10,-3.5,0.0919,-1.5176,-1.5176,-0.5919,3.9678,FailureType.no_failure,FailureType.no_failure,-1.5548,FailureType.no_failure,0.0000,0.1932,-2.109481150864813,FailureType.no_failure,-1.5548,FailureType.no_failure,0.0000,0.1932,0.0000,-1.5548,0.0000,0.1932,SA
Distance,2.75,-5,0.0855,-1.676,-1.676,-0.5919,3.9598,FailureType.no_failure,FailureType.no_failure,-2.8269,FailureType.no_failure,0.0000,0.1312,-2.2679536699484117,FailureType.no_failure,-2.8269,FailureType.no_failure,0.0000,0.1312,0.0000,-2.8269,0.0000,0.1312,SA
Speed,10,-3.5,0.0955,-1.8439,-1.8439,-0.5903,3.9509,FailureType.no_failure,FailureType.no_failure,-3.2788,FailureType.no_failure,0.0000,0.1162,-2.434235757112411,FailureType.no_failure,-3.2788,FailureType.no_failure,0.0000,0.1162,0.0000,-3.2788,0.0000,0.1162,SA
Distance,2.75,-5,0.0844,-2.0142,-2.0142,-0.5915,3.9413,FailureType.no_failure,FailureType.no_failure,-3.3093,FailureType.no_failure,0.0000,0.1756,-2.605696100312425,FailureType.no_failure,-3.3093,FailureType.no_failure,0.0000,0.1756,0.0000,-3.3093,0.0000,0.1756,SA
Speed,10,-3.5,0.0843,-2.2078,-2.2078,-0.5909,3.9307,FailureType.no_failure,FailureType.no_failure,-3.5831,FailureType.no_failure,0.0000,0.1603,-2.798734173654662,FailureType.no_failure,-3.5831,FailureType.no_failure,0.0000,0.1603,0.0000,-3.5831,0.0000,0.1603,SA
Distance,2.75,-5,0.0971,-2.4114,-2.4114,-0.5913,3.9191,FailureType.no_failure,FailureType.no_failure,-3.9972,FailureType.no_failure,0.0000,0.1923,-3.0026574680416225,FailureType.no_failure,-3.9972,FailureType.no_failure,0.0000,0.1923,0.0000,-3.9972,0.0000,0.1923,SA
Speed,10,-3.5,0.0883,-2.6269,-2.6269,-0.59,3.9063,FailureType.no_failure,FailureType.no_failure,-4.1292,FailureType.no_failure,0.0000,0.1912,-3.216923405427071,FailureType.no_failure,-4.1292,FailureType.no_failure,0.0000,0.1912,0.0000,-4.1292,0.0000,0.1912,SA
Distance,2.75,-5,0.0757,-2.8486,-2.8486,-0.5915,3.8927,FailureType.no_failure,FailureType.no_failure,-4.3731,FailureType.no_failure,0.0000,0.1233,-3.440118824966838,FailureType.no_failure,-4.3731,FailureType.no_failure,0.0000,0.1233,0.0000,-4.3731,0.0000,0.1233,SA
Speed,10,-3.5,0.0967,-3.0535,-3.0535,-0.5913,3.8778,FailureType.no_failure,FailureType.no_failure,-4.2391,FailureType.no_failure,0.0000,0.1155,-3.644812092140782,FailureType.no_failure,-4.2391,FailureType.no_failure,0.0000,0.1155,0.0000,-4.2391,0.0000,0.1155,SA
Distance,2.75,-5,0.081,-3.246,-3.246,-0.5918,3.862,FailureType.no_failure,FailureType.no_failure,-3.8717,FailureType.no_failure,0.0000,0.1183,-3.83782728221669,FailureType.no_failure,-3.8717,FailureType.no_failure,0.0000,0.1183,0.0000,-3.8717,0.0000,0.1183,SA
Speed,10,-3.5,0.0879,-3.4363,-3.4363,-0.5906,3.8451,FailureType.no_failure,FailureType.no_failure,-3.7790,FailureType.no_failure,0.0000,0.1468,-4.026982479409368,FailureType.no_failure,-3.7790,FailureType.no_failure,0.0000,0.1468,0.0000,-3.7790,0.0000,0.1468,SA
Distance,2.75,-5,0.0743,-3.6327,-3.6327,-0.5922,3.8275,FailureType.no_failure,FailureType.no_failure,-3.8331,FailureType.no_failure,0.0000,0.1390,-4.224833320138535,FailureType.no_failure,-3.8331,FailureType.no_failure,0.0000,0.1390,0.0000,-3.8331,0.0000,0.1390,SA
Speed,10,-3.5,0.0917,-3.8298,-3.8298,-0.5918,3.8087,FailureType.no_failure,FailureType.no_failure,-3.9418,FailureType.no_failure,0.0000,0.1694,-4.421633390487548,FailureType.no_failure,-3.9418,FailureType.no_failure,0.0000,0.1694,0.0000,-3.9418,0.0000,0.1694,SA
Distance,2.75,-5,0.0887,-4.0334,-4.0334,-0.5922,3.7889,FailureType.no_failure,FailureType.no_failure,-3.9614,FailureType.no_failure,0.0000,0.1752,-4.625675322165373,FailureType.no_failure,-3.9614,FailureType.no_failure,0.0000,0.1752,0.0000,-3.9614,0.0000,0.1752,SA
Speed,10,-3.5,0.0948,-4.2421,-4.2421,-0.5925,3.7681,FailureType.no_failure,FailureType.no_failure,-4.1464,FailureType.no_failure,0.0000,0.1881,-4.834630226389535,FailureType.no_failure,-4.1464,FailureType.no_failure,0.0000,0.1881,0.0000,-4.1464,0.0000,0.1881,SA
Distance,2.75,-5,0.0767,-4.4551,-4.4551,-0.5933,3.7463,FailureType.no_failure,FailureType.no_failure,-4.1972,FailureType.no_failure,0.0000,0.1079,-5.048378526218853,FailureType.no_failure,-4.1972,FailureType.no_failure,0.0000,0.1079,0.0000,-4.1972,0.0000,0.1079,SA
Speed,10,-3.5,0.0858,-4.6459,-4.6459,-0.592,3.7233,FailureType.no_failure,FailureType.no_failure,-4.0444,FailureType.no_failure,0.0000,0.1647,-5.237982022516535,FailureType.no_failure,-4.0444,FailureType.no_failure,0.0000,0.1647,0.0000,-4.0444,0.0000,0.1647,SA
Distance,2.75,-5,0.099,-4.8407,-4.8407,-0.5918,3.6995,FailureType.no_failure,FailureType.no_failure,-3.7496,FailureType.no_failure,0.0000,0.1096,-5.432491695710212,FailureType.no_failure,-3.7496,FailureType.no_failure,0.0000,0.1096,0.0000,-3.7496,0.0000,0.1096,SA
Speed,10,-3.5,0.094,-5.0241,-5.0241,-0.5915,3.6746,FailureType.no_failure,FailureType.no_failure,-3.8361,FailureType.no_failure,0.0000,0.1776,-5.6156118194427815,FailureType.no_failure,-3.8361,FailureType.no_failure,0.0000,0.1776,0.0000,-3.8361,0.0000,0.1776,SA
Distance,2.75,-5,0.0798,-5.2182,-5.2182,-0.5919,3.6489,FailureType.no_failure,FailureType.no_failure,-3.6833,FailureType.no_failure,0.0000,0.1246,-5.810096607978288,FailureType.no_failure,-3.6833,FailureType.no_failure,0.0000,0.1246,0.0000,-3.6833,0.0000,0.1246,SA
Speed,10,-3.5,0.0963,-5.4047,-5.4047,-0.5906,3.6221,FailureType.no_failure,FailureType.no_failure,-3.8758,FailureType.no_failure,0.0000,0.1604,-5.995276975234972,FailureType.no_failure,-3.8758,FailureType.no_failure,0.0000,0.1604,0.0000,-3.8758,0.0000,0.1604,SA
Distance,2.75,-5,0.0911,-5.5935,-5.5935,-0.5904,3.5944,FailureType.no_failure,FailureType.no_failure,-3.6796,FailureType.no_failure,0.0000,0.1777,-6.183942733800032,FailureType.no_failure,-3.6796,FailureType.no_failure,0.0000,0.1777,0.0000,-3.6796,0.0000,0.1777,SA
Speed,10,-3.5,0.0818,-5.7908,-5.7908,-0.5904,3.5658,FailureType.no_failure,FailureType.no_failure,-3.8998,FailureType.no_failure,0.0000,0.1477,-6.3811996316353845,FailureType.no_failure,-3.8998,FailureType.no_failure,0.0000,0.1477,0.0000,-3.8998,0.0000,0.1477,SA
Distance,2.75,-5,0.0895,-5.9799,-5.9799,-0.5912,3.5363,FailureType.no_failure,FailureType.no_failure,-3.8814,FailureType.no_failure,0.0000,0.1722,-6.571079070160186,FailureType.no_failure,-3.8814,FailureType.no_failure,0.0000,0.1722,0.0000,-3.8814,0.0000,0.1722,SA
Speed,10,-3.5,0.0915,-6.172,-6.172,-0.5904,3.5057,FailureType.no_failure,FailureType.no_failure,-3.7762,FailureType.no_failure,0.0000,0.1817,-6.762408840496009,FailureType.no_failure,-3.7762,FailureType.no_failure,0.0000,0.1817,0.0000,-3.7762,0.0000,0.1817,SA
Distance,2.75,-5,0.0798,-6.3689,-6.3689,-0.5905,3.4743,FailureType.no_failure,FailureType.no_failure,-3.9062,FailureType.no_failure,0.0000,0.1889,-6.95939321039082,FailureType.no_failure,-3.9062,FailureType.no_failure,0.0000,0.1889,0.0000,-3.9062,0.0000,0.1889,SA
Speed,10,-3.5,0.0871,-6.5684,-6.5684,-0.5908,3.4419,FailureType.no_failure,FailureType.no_failure,-3.9853,FailureType.no_failure,0.0000,0.1737,-7.159244689800332,FailureType.no_failure,-3.9853,FailureType.no_failure,0.0000,0.1737,0.0000,-3.9853,0.0000,0.1737,SA
Distance,2.75,-5,0.0874,-6.763,-6.763,-0.5918,3.4086,FailureType.no_failure,FailureType.no_failure,-3.9596,FailureType.no_failure,0.0000,0.1563,-7.3547612145159,FailureType.no_failure,-3.9596,FailureType.no_failure,0.0000,0.1563,0.0000,-3.9596,0.0000,0.1563,SA
Speed,10,-3.5,0.0874,-6.9492,-6.9492,-0.591,3.3742,FailureType.no_failure,FailureType.no_failure,-3.7950,FailureType.no_failure,0.0000,0.1887,-7.54021454602244,FailureType.no_failure,-3.7950,FailureType.no_failure,0.0000,0.1887,0.0000,-3.7950,0.0000,0.1887,SA
Distance,2.75,-5,0.0799,-7.142,-7.142,-0.5912,3.339,FailureType.no_failure,FailureType.no_failure,-3.7729,FailureType.no_failure,0.0000,0.1169,-7.733174211748224,FailureType.no_failure,-3.7729,FailureType.no_failure,0.0000,0.1169,0.0000,-3.7729,0.0000,0.1169,SA
Speed,10,-3.5,0.0934,-7.3135,-7.3135,-0.5914,3.3029,FailureType.no_failure,FailureType.no_failure,-3.6920,FailureType.no_failure,0.0000,0.1083,-7.904824493176541,FailureType.no_failure,-3.6920,FailureType.no_failure,0.0000,0.1083,0.0000,-3.6920,0.0000,0.1083,SA
Distance,2.75,-5,0.0819,-7.4708,-7.4708,-0.5922,3.266,FailureType.no_failure,FailureType.no_failure,-3.2253,FailureType.no_failure,0.0000,0.1596,-8.063032052210124,FailureType.no_failure,-3.2253,FailureType.no_failure,0.0000,0.1596,0.0000,-3.2253,0.0000,0.1596,SA
Speed,10,-3.5,0.0865,-7.6423,-7.6423,-0.5913,3.2283,FailureType.no_failure,FailureType.no_failure,-3.2709,FailureType.no_failure,0.0000,0.1124,-8.233621762128404,FailureType.no_failure,-3.2709,FailureType.no_failure,0.0000,0.1124,0.0000,-3.2709,0.0000,0.1124,SA
Distance,2.75,-5,0.0839,-7.8017,-7.8017,-0.5929,3.1898,FailureType.no_failure,FailureType.no_failure,-3.3735,FailureType.no_failure,0.0000,0.1189,-8.394642535073121,FailureType.no_failure,-3.3735,FailureType.no_failure,0.0000,0.1189,0.0000,-3.3735,0.0000,0.1189,SA
Speed,10,-3.5,0.0959,-7.9567,-7.9567,-0.5926,3.1505,FailureType.no_failure,FailureType.no_failure,-3.1063,FailureType.no_failure,0.0000,0.1370,-8.549231575572577,FailureType.no_failure,-3.1063,FailureType.no_failure,0.0000,0.1370,0.0000,-3.1063,0.0000,0.1370,SA
Distance,2.75,-5,0.0752,-8.1167,-8.1167,-0.5929,3.1105,FailureType.no_failure,FailureType.no_failure,-3.1616,FailureType.no_failure,0.0000,0.1328,-8.709585647835112,FailureType.no_failure,-3.1616,FailureType.no_failure,0.0000,0.1328,0.0000,-3.1616,0.0000,0.1328,SA
Speed,10,-3.5,0.0996,-8.2768,-8.2768,-0.5913,3.0695,FailureType.no_failure,FailureType.no_failure,-3.2183,FailureType.no_failure,0.0000,0.1387,-8.86806440546609,FailureType.no_failure,-3.2183,FailureType.no_failure,0.0000,0.1387,0.0000,-3.2183,0.0000,0.1387,SA
Distance,2.75,-5,0.0878,-8.4366,-8.4366,-0.5925,3.0278,FailureType.no_failure,FailureType.no_failure,-3.2046,FailureType.no_failure,0.0000,0.1087,-9.029058743153168,FailureType.no_failure,-3.2046,FailureType.no_failure,0.0000,0.1087,0.0000,-3.2046,0.0000,0.1087,SA
Speed,10,-3.5,0.0828,-8.5859,-8.5859,-0.5917,2.9853,FailureType.no_failure,FailureType.no_failure,-3.1085,FailureType.no_failure,0.0000,0.1909,-9.177614136640843,FailureType.no_failure,-3.1085,FailureType.no_failure,0.0000,0.1909,0.0000,-3.1085,0.0000,0.1909,SA
Distance,2.75,-5,0.0904,-8.7574,-8.7574,-0.5918,2.942,FailureType.no_failure,FailureType.no_failure,-3.1703,FailureType.no_failure,0.0000,0.1227,-9.34922433053346,FailureType.no_failure,-3.1703,FailureType.no_failure,0.0000,0.1227,0.0000,-3.1703,0.0000,0.1227,SA
Speed,10,-3.5,0.0991,-8.9159,-8.9159,-0.5902,2.8977,FailureType.no_failure,FailureType.no_failure,-3.3980,FailureType.no_failure,0.0000,0.1486,-9.506136236864384,FailureType.no_failure,-3.3980,FailureType.no_failure,0.0000,0.1486,0.0000,-3.3980,0.0000,0.1486,SA
Distance,2.75,-5,0.085,-9.0744,-9.0744,-0.5914,2.8528,FailureType.no_failure,FailureType.no_failure,-3.0965,FailureType.no_failure,0.0000,0.1703,-9.665820323083134,FailureType.no_failure,-3.0965,FailureType.no_failure,0.0000,0.1703,0.0000,-3.0965,0.0000,0.1703,SA
Speed,10,-3.5,0.0901,-9.243,-9.243,-0.5909,2.8069,FailureType.no_failure,FailureType.no_failure,-3.3194,FailureType.no_failure,0.0000,0.1287,-9.833921913751668,FailureType.no_failure,-3.3194,FailureType.no_failure,0.0000,0.1287,0.0000,-3.3194,0.0000,0.1287,SA
Distance,2.75,-5,0.0879,-9.3978,-9.3978,-0.5913,2.7602,FailureType.no_failure,FailureType.no_failure,-3.2564,FailureType.no_failure,0.0000,0.1587,-9.989108614782857,FailureType.no_failure,-3.2564,FailureType.no_failure,0.0000,0.1587,0.0000,-3.2564,0.0000,0.1587,SA
Speed,10,-3.5,0.082,-9.5583,-9.5583,-0.5901,2.7125,FailureType.no_failure,FailureType.no_failure,-3.1159,FailureType.no_failure,0.0000,0.1432,-10.148379828149713,FailureType.no_failure,-3.1159,FailureType.no_failure,0.0000,0.1432,0.0000,-3.1159,0.0000,0.1432,SA
Distance,2.75,-5,0.087,-9.7144,-9.7144,-0.5916,2.6642,FailureType.no_failure,FailureType.no_failure,-3.2060,FailureType.no_failure,0.0000,0.1773,-10.306021234953231,FailureType.no_failure,-3.2060,FailureType.no_failure,0.0000,0.1773,0.0000,-3.2060,0.0000,0.1773,SA
Speed,10,-3.5,0.0908,-9.8812,-9.8812,-0.5913,2.6149,FailureType.no_failure,FailureType.no_failure,-3.2178,FailureType.no_failure,0.0000,0.1853,-10.472476797183285,FailureType.no_failure,-3.2178,FailureType.no_failure,0.0000,0.1853,0.0000,-3.2178,0.0000,0.1853,SA
Distance,2.75,-5,0.0744,-10.0536,-10.0536,-0.5918,2.5648,FailureType.no_failure,FailureType.no_failure,-3.4357,FailureType.no_failure,0.0000,0.1432,-10.645479989111289,FailureType.no_failure,-3.4357,FailureType.no_failure,0.0000,0.1432,0.0000,-3.4357,0.0000,0.1432,SA
Speed,10,-3.5,0.0983,-10.2104,-10.2104,-0.5922,2.5137,FailureType.no_failure,FailureType.no_failure,-3.3131,FailureType.no_failure,0.0000,0.1878,-10.802660209139388,FailureType.no_failure,-3.3131,FailureType.no_failure,0.0000,0.1878,0.0000,-3.3131,0.0000,0.1878,SA
Distance,2.75,-5,0.0684,-10.3785,-10.3785,-0.5931,2.4618,FailureType.no_failure,FailureType.no_failure,-3.2125,FailureType.no_failure,0.0000,0.1834,-10.971595382982564,FailureType.no_failure,-3.2125,FailureType.no_failure,0.0000,0.1834,0.0000,-3.2125,0.0000,0.1834,SA
Speed,10,-3.5,0.1073,-10.5491,-10.5491,-0.592,2.4088,FailureType.no_failure,FailureType.no_failure,-3.4430,FailureType.no_failure,0.0000,0.1599,-11.141147926709337,FailureType.no_failure,-3.4430,FailureType.no_failure,0.0000,0.1599,0.0000,-3.4430,0.0000,0.1599,SA
Distance,2.75,-5,0.0788,-10.7091,-10.7091,-0.5919,2.355,FailureType.no_failure,FailureType.no_failure,-3.3001,FailureType.no_failure,0.0000,0.1473,-11.300961563073157,FailureType.no_failure,-3.3001,FailureType.no_failure,0.0000,0.1473,0.0000,-3.3001,0.0000,0.1473,SA
Speed,10,-3.5,0.0954,-10.8604,-10.8604,-0.5916,2.3003,FailureType.no_failure,FailureType.no_failure,-3.0951,FailureType.no_failure,0.0000,0.1916,-11.45203314606863,FailureType.no_failure,-3.0951,FailureType.no_failure,0.0000,0.1916,0.0000,-3.0951,0.0000,0.1916,SA
Distance,2.75,-5,0.0775,-11.0263,-11.0263,-0.5921,2.2448,FailureType.no_failure,FailureType.no_failure,-3.1724,FailureType.no_failure,0.0000,0.1363,-11.618356994956809,FailureType.no_failure,-3.1724,FailureType.no_failure,0.0000,0.1363,0.0000,-3.1724,0.0000,0.1363,SA
Speed,10,-3.5,0.1018,-11.174,-11.174,-0.5908,2.1883,FailureType.no_failure,FailureType.no_failure,-3.1798,FailureType.no_failure,0.0000,0.1765,-11.764822272664263,FailureType.no_failure,-3.1798,FailureType.no_failure,0.0000,0.1765,0.0000,-3.1798,0.0000,0.1765,SA
Distance,2.75,-5,0.0864,-11.3308,-11.3308,-0.5906,2.131,FailureType.no_failure,FailureType.no_failure,-2.9969,FailureType.no_failure,0.0000,0.1663,-11.921395806682536,FailureType.no_failure,-2.9969,FailureType.no_failure,0.0000,0.1663,0.0000,-2.9969,0.0000,0.1663,SA
Speed,10,-3.5,0.0937,-11.4863,-11.4863,-0.5905,2.0729,FailureType.no_failure,FailureType.no_failure,-3.1597,FailureType.no_failure,0.0000,0.1006,-12.076771307055957,FailureType.no_failure,-3.1597,FailureType.no_failure,0.0000,0.1006,0.0000,-3.1597,0.0000,0.1006,SA
Distance,2.75,-5,0.0752,-11.6125,-11.6125,-0.5912,2.014,FailureType.no_failure,FailureType.no_failure,-2.8166,FailureType.no_failure,0.0000,0.1714,-12.203748579639756,FailureType.no_failure,-2.8166,FailureType.no_failure,0.0000,0.1714,0.0000,-2.8166,0.0000,0.1714,SA
Distance,2.75,-5,0.0948,-11.7592,-11.7592,-0.5903,1.9542,FailureType.no_failure,FailureType.no_failure,-2.6662,FailureType.no_failure,0.0000,0.1267,-12.349562786406318,FailureType.no_failure,-2.6662,FailureType.no_failure,0.0000,0.1267,0.0000,-2.6662,0.0000,0.1267,SA
Distance,2.75,-5,0.0744,-11.893,-11.893,-0.5934,1.8939,FailureType.no_failure,FailureType.no_failure,-2.8839,FailureType.no_failure,0.0000,0.1449,-12.486365275803696,FailureType.no_failure,-2.8839,FailureType.no_failure,0.0000,0.1449,0.0000,-2.8839,0.0000,0.1449,SA
Distance,2.75,-5,0.0578,-12.0276,-12.0276,-0.6012,1.8329,FailureType.no_failure,FailureType.no_failure,-2.6834,FailureType.no_failure,0.0000,0.1833,-12.628811202719582,FailureType.no_failure,-2.6834,FailureType.no_failure,0.0000,0.1833,0.0000,-2.6834,0.0000,0.1833,SA
Distance,2.75,-5,0.0375,-12.1786,-12.1786,-0.6106,1.7712,FailureType.no_failure,FailureType.no_failure,-2.9311,FailureType.no_failure,0.0000,0.1811,-12.789189679561172,FailureType.no_failure,-2.9311,FailureType.no_failure,0.0000,0.1811,0.0000,-2.9311,0.0000,0.1811,SA
