Controller,CMACC,CMDEC,Ego acc,SpeedDifF,SpeedDifL,OverLimit,DistError,EDF,FSF,Front acc,FAF,Front throttle,Front brake,LSF,Leader acc,LAF,Leader throttle,Leader brake,Max acc,max dec,max throttle,max brake,Technique
Distance,2.75,-5,0.6138,1.3283,1.3283,-5.446,0.2777,FailureType.no_failure,FailureType.no_failure,1.0374,FailureType.no_failure,0.6809,0.0000,FailureType.no_failure,1.0374,FailureType.no_failure,0.6809,0.0000,1.0374,0.0000,0.6809,0.0000,PA
Distance,2.75,-5,0.6163,1.3556,1.3556,-5.5384,0.2887,FailureType.no_failure,FailureType.no_failure,1.0780,FailureType.no_failure,0.6751,0.0000,FailureType.no_failure,1.0780,FailureType.no_failure,0.6751,0.0000,1.0780,0.0000,0.6751,0.0000,PA
Distance,2.75,-5,0.6213,1.3836,1.3836,-5.6301,0.2998,FailureType.no_failure,FailureType.no_failure,0.9237,FailureType.no_failure,0.6657,0.0000,FailureType.no_failure,0.9237,FailureType.no_failure,0.6657,0.0000,0.9237,0.0000,0.6657,0.0000,PA
Distance,2.75,-5,0.6239,1.4111,1.4111,-5.7213,0.3111,FailureType.no_failure,FailureType.no_failure,1.0994,FailureType.no_failure,0.6579,0.0000,FailureType.no_failure,1.0994,FailureType.no_failure,0.6579,0.0000,1.0994,0.0000,0.6579,0.0000,PA
Distance,2.75,-5,0.6289,1.4389,1.4389,-5.812,0.3226,FailureType.no_failure,FailureType.no_failure,0.9219,FailureType.no_failure,0.6486,0.0000,FailureType.no_failure,0.9219,FailureType.no_failure,0.6486,0.0000,0.9219,0.0000,0.6486,0.0000,PA
Distance,2.75,-5,0.6289,1.4653,1.4653,-5.9023,0.3343,FailureType.no_failure,FailureType.no_failure,1.1201,FailureType.no_failure,0.6436,0.0000,FailureType.no_failure,1.1201,FailureType.no_failure,0.6436,0.0000,1.1201,0.0000,0.6436,0.0000,PA
Distance,2.75,-5,0.629,1.4916,1.4916,-5.9922,0.3462,FailureType.no_failure,FailureType.no_failure,0.9215,FailureType.no_failure,0.6386,0.0000,FailureType.no_failure,0.9215,FailureType.no_failure,0.6386,0.0000,0.9215,0.0000,0.6386,0.0000,PA
Distance,2.75,-5,0.6364,1.517,1.517,-6.0817,0.3584,FailureType.no_failure,FailureType.no_failure,1.0142,FailureType.no_failure,0.6366,0.0000,FailureType.no_failure,1.0142,FailureType.no_failure,0.6366,0.0000,1.0142,0.0000,0.6366,0.0000,PA
Distance,2.75,-5,0.6365,1.5426,1.5426,-6.1709,0.3707,FailureType.no_failure,FailureType.no_failure,0.8902,FailureType.no_failure,0.6336,0.0000,FailureType.no_failure,0.8902,FailureType.no_failure,0.6336,0.0000,0.8902,0.0000,0.6336,0.0000,PA
Distance,2.75,-5,0.639,1.5676,1.5676,-6.2597,0.3832,FailureType.no_failure,FailureType.no_failure,0.8954,FailureType.no_failure,0.6323,0.0000,FailureType.no_failure,0.8954,FailureType.no_failure,0.6323,0.0000,0.8954,0.0000,0.6323,0.0000,PA
Distance,2.75,-5,0.639,1.5929,1.5929,-6.3481,0.3959,FailureType.no_failure,FailureType.no_failure,0.8678,FailureType.no_failure,0.6293,0.0000,FailureType.no_failure,0.8678,FailureType.no_failure,0.6293,0.0000,0.8678,0.0000,0.6293,0.0000,PA
Distance,2.75,-5,0.644,1.6186,1.6186,-6.4362,0.4088,FailureType.no_failure,FailureType.no_failure,0.8013,FailureType.no_failure,0.6249,0.0000,FailureType.no_failure,0.8013,FailureType.no_failure,0.6249,0.0000,0.8013,0.0000,0.6249,0.0000,PA
Distance,2.75,-5,0.6391,1.6447,1.6447,-6.524,0.4219,FailureType.no_failure,FailureType.no_failure,0.8525,FailureType.no_failure,0.6186,0.0000,FailureType.no_failure,0.8525,FailureType.no_failure,0.6186,0.0000,0.8525,0.0000,0.6186,0.0000,PA
Distance,2.75,-5,0.4468,100.0,0.7302,-3.1263,0.6068,FailureType.no_failure,FailureType.omission,-0.0960,FailureType.no_failure,0.5617,0.0000,FailureType.no_failure,0.0519,FailureType.no_failure,0.5102,0.0000,0.0519,-0.0960,0.5617,0.0000,PA
Distance,2.75,-5,0.4516,100.0,0.7107,-3.0529,0.6087,FailureType.no_failure,FailureType.omission,0.0332,FailureType.no_failure,0.5617,0.0000,FailureType.no_failure,0.0417,FailureType.no_failure,0.5071,0.0000,0.0417,0.0000,0.5617,0.0000,PA
Distance,2.75,-5,0.419,100.0,0.692,-2.9831,0.6106,FailureType.no_failure,FailureType.omission,0.1100,FailureType.no_failure,0.5626,0.0000,FailureType.no_failure,0.0521,FailureType.no_failure,0.5045,0.0000,0.1100,0.0000,0.5626,0.0000,PA
Distance,2.75,-5,0.4179,100.0,0.6739,-2.9168,0.6125,FailureType.no_failure,FailureType.omission,0.1788,FailureType.no_failure,0.5634,0.0000,FailureType.no_failure,0.0355,FailureType.no_failure,0.5034,0.0000,0.1788,0.0000,0.5634,0.0000,PA
Distance,2.75,-5,0.3826,100.0,0.6556,-2.8509,0.6144,FailureType.no_failure,FailureType.omission,0.2112,FailureType.no_failure,0.5642,0.0000,FailureType.no_failure,0.0166,FailureType.no_failure,0.5033,0.0000,0.2112,0.0000,0.5642,0.0000,PA
Distance,2.75,-5,0.4075,100.0,0.637,-2.7852,0.6162,FailureType.no_failure,FailureType.omission,0.2438,FailureType.no_failure,0.5642,0.0000,FailureType.no_failure,0.0179,FailureType.no_failure,0.5043,0.0000,0.2438,0.0000,0.5642,0.0000,PA
Distance,2.75,-5,0.3951,100.0,0.6182,-2.7191,0.618,FailureType.no_failure,FailureType.omission,0.2585,FailureType.no_failure,0.5642,0.0000,FailureType.no_failure,0.0055,FailureType.no_failure,0.5059,0.0000,0.2585,0.0000,0.5642,0.0000,PA
Distance,2.75,-5,0.4074,100.0,0.5993,-2.6524,0.6197,FailureType.no_failure,FailureType.omission,0.2776,FailureType.no_failure,0.5641,0.0000,FailureType.no_failure,0.0004,FailureType.no_failure,0.5074,0.0000,0.2776,0.0000,0.5641,0.0000,PA
Distance,2.75,-5,0.3904,100.0,0.5806,-2.5864,0.6214,FailureType.no_failure,FailureType.omission,0.2856,FailureType.no_failure,0.5641,0.0000,FailureType.no_failure,0.0003,FailureType.no_failure,0.5085,0.0000,0.2856,0.0000,0.5641,0.0000,PA
Distance,2.75,-5,0.4039,100.0,0.5619,-2.5191,0.623,FailureType.no_failure,FailureType.omission,0.2941,FailureType.no_failure,0.5641,0.0000,FailureType.no_failure,0.0032,FailureType.no_failure,0.5087,0.0000,0.2941,0.0000,0.5641,0.0000,PA
Distance,2.75,-5,0.4024,100.0,0.543,-2.4505,0.6246,FailureType.no_failure,FailureType.omission,0.2944,FailureType.no_failure,0.5640,0.0000,FailureType.no_failure,0.0051,FailureType.no_failure,0.5082,0.0000,0.2944,0.0000,0.5640,0.0000,PA
Distance,2.75,-5,0.4206,100.0,0.5239,-2.381,0.626,FailureType.no_failure,FailureType.omission,0.2934,FailureType.no_failure,0.5640,0.0000,FailureType.no_failure,0.0054,FailureType.no_failure,0.5072,0.0000,0.2934,0.0000,0.5640,0.0000,PA
Distance,2.75,-5,0.4246,100.0,0.5052,-2.3124,0.6275,FailureType.no_failure,FailureType.omission,0.2954,FailureType.no_failure,0.5640,0.0000,FailureType.no_failure,0.0076,FailureType.no_failure,0.5061,0.0000,0.2954,0.0000,0.5640,0.0000,PA
Distance,2.75,-5,0.4152,100.0,0.4862,-2.243,0.6289,FailureType.no_failure,FailureType.omission,0.3047,FailureType.no_failure,0.5639,0.0000,FailureType.no_failure,0.0097,FailureType.no_failure,0.5052,0.0000,0.3047,0.0000,0.5639,0.0000,PA
Distance,2.75,-5,0.4199,100.0,0.4669,-2.1732,0.6302,FailureType.no_failure,FailureType.omission,0.3067,FailureType.no_failure,0.5638,0.0000,FailureType.no_failure,-0.0013,FailureType.no_failure,0.5048,0.0000,0.3067,-0.0013,0.5638,0.0000,PA
Distance,2.75,-5,0.4227,100.0,0.4474,-2.1034,0.6315,FailureType.no_failure,FailureType.omission,0.3022,FailureType.no_failure,0.5638,0.0000,FailureType.no_failure,-0.0032,FailureType.no_failure,0.5049,0.0000,0.3022,-0.0032,0.5638,0.0000,PA
Distance,2.75,-5,0.4237,100.0,0.4279,-2.0336,0.6328,FailureType.no_failure,FailureType.omission,0.3058,FailureType.no_failure,0.2128,0.0000,FailureType.no_failure,-0.0023,FailureType.no_failure,0.5056,0.0000,0.3058,-0.0023,0.5056,0.0000,PA
Distance,2.75,-5,0.4133,100.0,0.4087,-1.9654,0.6341,FailureType.no_failure,FailureType.omission,0.2689,FailureType.no_failure,0.2119,0.0000,FailureType.no_failure,0.0008,FailureType.no_failure,0.5064,0.0000,0.2689,0.0000,0.5064,0.0000,PA
Distance,2.75,-5,0.4145,100.0,0.3895,-1.897,0.6353,FailureType.no_failure,FailureType.omission,-0.0995,FailureType.no_failure,0.2111,0.0000,FailureType.no_failure,-0.0013,FailureType.no_failure,0.5072,0.0000,0.0000,-0.0995,0.5072,0.0000,PA
Distance,2.75,-5,0.4227,100.0,0.3703,-1.8285,0.6361,FailureType.no_failure,FailureType.omission,-0.5621,FailureType.no_failure,0.5612,0.0000,FailureType.no_failure,-0.0059,FailureType.no_failure,0.5077,0.0000,0.0000,-0.5621,0.5612,0.0000,PA
Distance,2.75,-5,0.4061,100.0,0.3513,-1.7602,0.6366,FailureType.no_failure,FailureType.omission,-0.8658,FailureType.no_failure,0.5613,0.0000,FailureType.no_failure,0.0041,FailureType.no_failure,0.5078,0.0000,0.0041,-0.8658,0.5613,0.0000,PA
Distance,2.75,-5,0.418,100.0,0.3329,-1.6935,0.6368,FailureType.no_failure,FailureType.omission,-0.8106,FailureType.no_failure,0.5614,0.0000,FailureType.no_failure,-0.0028,FailureType.no_failure,0.5074,0.0000,0.0000,-0.8106,0.5614,0.0000,PA
Distance,2.75,-5,0.3986,100.0,0.3145,-1.6266,0.6368,FailureType.no_failure,FailureType.omission,-0.5001,FailureType.no_failure,0.5615,0.0000,FailureType.no_failure,0.0096,FailureType.no_failure,0.5068,0.0000,0.0096,-0.5001,0.5615,0.0000,PA
Distance,2.75,-5,0.4083,100.0,0.2961,-1.5597,0.6366,FailureType.no_failure,FailureType.omission,-0.2367,FailureType.no_failure,0.5616,0.0000,FailureType.no_failure,0.0123,FailureType.no_failure,0.5062,0.0000,0.0123,-0.2367,0.5616,0.0000,PA
Distance,2.75,-5,0.4092,100.0,0.2776,-1.4929,0.6362,FailureType.no_failure,FailureType.omission,-0.0738,FailureType.no_failure,0.5616,0.0000,FailureType.no_failure,-0.0024,FailureType.no_failure,0.5057,0.0000,0.0000,-0.0738,0.5616,0.0000,PA
Distance,2.75,-5,0.4067,100.0,0.2592,-1.4262,0.6358,FailureType.no_failure,FailureType.omission,0.0466,FailureType.no_failure,0.5616,0.0000,FailureType.no_failure,0.0026,FailureType.no_failure,0.5056,0.0000,0.0466,0.0000,0.5616,0.0000,PA
Distance,2.75,-5,0.3995,100.0,0.2411,-1.3614,0.6354,FailureType.no_failure,FailureType.omission,0.1321,FailureType.no_failure,0.5624,0.0000,FailureType.no_failure,0.0001,FailureType.no_failure,0.5057,0.0000,0.1321,0.0000,0.5624,0.0000,PA
Distance,2.75,-5,0.3892,100.0,0.2229,-1.2963,0.6349,FailureType.no_failure,FailureType.omission,0.1875,FailureType.no_failure,0.5633,0.0000,FailureType.no_failure,-0.0048,FailureType.no_failure,0.5061,0.0000,0.1875,-0.0048,0.5633,0.0000,PA
Distance,2.75,-5,0.4035,100.0,0.2047,-1.2313,0.6344,FailureType.no_failure,FailureType.omission,0.2223,FailureType.no_failure,0.5641,0.0000,FailureType.no_failure,0.0052,FailureType.no_failure,0.5065,0.0000,0.2223,0.0000,0.5641,0.0000,PA
Distance,2.75,-5,0.4091,100.0,0.1866,-1.1663,0.6339,FailureType.no_failure,FailureType.omission,0.2587,FailureType.no_failure,0.5641,0.0000,FailureType.no_failure,-0.0046,FailureType.no_failure,0.5070,0.0000,0.2587,-0.0046,0.5641,0.0000,PA
Distance,2.75,-5,0.3792,100.0,0.169,-1.1031,0.6334,FailureType.no_failure,FailureType.omission,0.2771,FailureType.no_failure,0.5640,0.0000,FailureType.no_failure,-0.0045,FailureType.no_failure,0.5072,0.0000,0.2771,-0.0045,0.5640,0.0000,PA
Distance,2.75,-5,0.3985,100.0,0.1513,-1.0396,0.6328,FailureType.no_failure,FailureType.omission,0.2783,FailureType.no_failure,0.5640,0.0000,FailureType.no_failure,-0.0022,FailureType.no_failure,0.5072,0.0000,0.2783,-0.0022,0.5640,0.0000,PA
Distance,2.75,-5,0.3884,100.0,0.1338,-0.9761,0.6322,FailureType.no_failure,FailureType.omission,0.3091,FailureType.no_failure,0.5640,0.0000,FailureType.no_failure,0.0057,FailureType.no_failure,0.5070,0.0000,0.3091,0.0000,0.5640,0.0000,PA
Distance,2.75,-5,0.3856,100.0,0.1163,-0.9128,0.6316,FailureType.no_failure,FailureType.omission,0.2943,FailureType.no_failure,0.5639,0.0000,FailureType.no_failure,0.0054,FailureType.no_failure,0.5066,0.0000,0.2943,0.0000,0.5639,0.0000,PA
Distance,2.75,-5,0.3892,100.0,0.0987,-0.8494,0.6309,FailureType.no_failure,FailureType.omission,0.3148,FailureType.no_failure,0.5638,0.0000,FailureType.no_failure,0.0007,FailureType.no_failure,0.5063,0.0000,0.3148,0.0000,0.5638,0.0000,PA
Distance,2.75,-5,0.3954,100.0,0.0813,-0.7865,0.6303,FailureType.no_failure,FailureType.omission,0.3049,FailureType.no_failure,0.5638,0.0000,FailureType.no_failure,0.0007,FailureType.no_failure,0.5060,0.0000,0.3049,0.0000,0.5638,0.0000,PA
Distance,2.75,-5,0.3842,100.0,0.0635,-0.7223,0.6295,FailureType.no_failure,FailureType.omission,0.3029,FailureType.no_failure,0.2128,0.0000,FailureType.no_failure,0.0028,FailureType.no_failure,0.5060,0.0000,0.3029,0.0000,0.5060,0.0000,PA
Distance,2.75,-5,0.4021,100.0,0.0454,-0.6571,0.6287,FailureType.no_failure,FailureType.omission,0.2705,FailureType.no_failure,0.2119,0.0000,FailureType.no_failure,0.0007,FailureType.no_failure,0.5061,0.0000,0.2705,0.0000,0.5061,0.0000,PA
Distance,2.75,-5,0.3917,100.0,0.0269,-0.591,0.6277,FailureType.no_failure,FailureType.omission,-0.1122,FailureType.no_failure,0.2111,0.0000,FailureType.no_failure,-0.0018,FailureType.no_failure,0.5063,0.0000,0.0000,-0.1122,0.5063,0.0000,PA
Distance,2.75,-5,0.4004,100.0,0.0084,-0.5245,0.6264,FailureType.no_failure,FailureType.omission,-0.5824,FailureType.no_failure,0.5612,0.0000,FailureType.no_failure,0.0032,FailureType.no_failure,0.5066,0.0000,0.0032,-0.5824,0.5612,0.0000,PA
Distance,2.75,-5,0.3936,100.0,-0.0103,-0.4573,0.6247,FailureType.no_failure,FailureType.omission,-0.8755,FailureType.no_failure,0.5613,0.0000,FailureType.no_failure,-0.0016,FailureType.no_failure,0.5068,0.0000,0.0000,-0.8755,0.5613,0.0000,PA
Distance,2.75,-5,0.3938,100.0,-0.0291,-0.3896,0.6226,FailureType.no_failure,FailureType.omission,-0.8086,FailureType.no_failure,0.5614,0.0000,FailureType.no_failure,0.0030,FailureType.no_failure,0.5069,0.0000,0.0030,-0.8086,0.5614,0.0000,PA
Distance,2.75,-5,0.3935,100.0,-0.048,-0.3217,0.6202,FailureType.no_failure,FailureType.omission,-0.5035,FailureType.no_failure,0.5615,0.0000,FailureType.no_failure,-0.0020,FailureType.no_failure,0.5069,0.0000,0.0000,-0.5035,0.5615,0.0000,PA
Distance,2.75,-5,0.3866,100.0,-0.0668,-0.2537,0.6176,FailureType.no_failure,FailureType.omission,-0.2508,FailureType.no_failure,0.5615,0.0000,FailureType.no_failure,0.0032,FailureType.no_failure,0.5067,0.0000,0.0032,-0.2508,0.5615,0.0000,PA
Distance,2.75,-5,0.395,100.0,-0.0857,-0.1858,0.615,FailureType.no_failure,FailureType.omission,-0.0680,FailureType.no_failure,0.5615,0.0000,FailureType.no_failure,-0.0016,FailureType.no_failure,0.5065,0.0000,0.0000,-0.0680,0.5615,0.0000,PA
Distance,2.75,-5,0.3714,100.0,-0.1045,-0.1179,0.6122,FailureType.no_failure,FailureType.omission,0.0471,FailureType.no_failure,0.5616,0.0000,FailureType.no_failure,0.0032,FailureType.no_failure,0.5064,0.0000,0.0471,0.0000,0.5616,0.0000,PA
Distance,2.75,-5,0.3866,100.0,-0.1232,-0.0503,0.6093,FailureType.no_failure,FailureType.omission,0.1277,FailureType.no_failure,0.5624,0.0000,FailureType.no_failure,0.0007,FailureType.no_failure,0.5062,0.0000,0.1277,0.0000,0.5624,0.0000,PA
Distance,2.75,-5,0.375,100.0,-0.1419,0.017,0.6065,FailureType.no_failure,FailureType.omission,0.1876,FailureType.no_failure,0.5633,0.0000,FailureType.no_failure,-0.0017,FailureType.no_failure,0.5062,0.0000,0.1876,-0.0017,0.5633,0.0000,PA
Distance,2.75,-5,0.3901,100.0,-0.1606,0.0841,0.6035,FailureType.no_failure,FailureType.omission,0.2232,FailureType.no_failure,0.5641,0.0000,FailureType.no_failure,0.0032,FailureType.no_failure,0.5063,0.0000,0.2232,0.0000,0.5641,0.0000,PA
Distance,2.75,-5,0.3649,100.0,-0.1791,0.1508,0.6006,FailureType.no_failure,FailureType.omission,0.2585,FailureType.no_failure,0.5641,0.0000,FailureType.no_failure,-0.0017,FailureType.no_failure,0.5064,0.0000,0.2585,-0.0017,0.5641,0.0000,PA
Distance,2.75,-5,0.3712,100.0,-0.1976,0.2172,0.5977,FailureType.no_failure,FailureType.omission,0.2733,FailureType.no_failure,0.5640,0.0000,FailureType.no_failure,0.0032,FailureType.no_failure,0.5066,0.0000,0.2733,0.0000,0.5640,0.0000,PA
Distance,2.75,-5,0.3752,100.0,-0.216,0.2832,0.5947,FailureType.no_failure,FailureType.omission,0.2884,FailureType.no_failure,0.5640,0.0000,FailureType.no_failure,-0.0018,FailureType.no_failure,0.5067,0.0000,0.2884,-0.0018,0.5640,0.0000,PA
Distance,2.75,-5,0.3708,100.0,-0.2342,0.3489,0.5917,FailureType.no_failure,FailureType.omission,0.2988,FailureType.no_failure,0.5639,0.0000,FailureType.no_failure,0.0033,FailureType.no_failure,0.5067,0.0000,0.2988,0.0000,0.5639,0.0000,PA
Distance,2.75,-5,0.359,100.0,-0.2524,0.4142,0.5888,FailureType.no_failure,FailureType.omission,0.3014,FailureType.no_failure,0.5639,0.0000,FailureType.no_failure,-0.0018,FailureType.no_failure,0.5067,0.0000,0.3014,-0.0018,0.5639,0.0000,PA
Distance,2.75,-5,0.3647,100.0,-0.2704,0.4791,0.5858,FailureType.no_failure,FailureType.omission,0.3039,FailureType.no_failure,0.5638,0.0000,FailureType.no_failure,0.0033,FailureType.no_failure,0.5066,0.0000,0.3039,0.0000,0.5638,0.0000,PA
Distance,2.75,-5,0.3673,100.0,-0.2883,0.5438,0.5828,FailureType.no_failure,FailureType.omission,0.3091,FailureType.no_failure,0.2129,0.0000,FailureType.no_failure,0.0007,FailureType.no_failure,0.5065,0.0000,0.3091,0.0000,0.5065,0.0000,PA
Distance,2.75,-5,0.3552,100.0,-0.3061,0.608,0.5798,FailureType.no_failure,FailureType.omission,0.2639,FailureType.no_failure,0.2120,0.0000,FailureType.no_failure,-0.0017,FailureType.no_failure,0.5064,0.0000,0.2639,-0.0017,0.5064,0.0000,PA
Distance,2.75,-5,0.3579,100.0,-0.3239,0.672,0.5767,FailureType.no_failure,FailureType.omission,-0.1087,FailureType.no_failure,0.2111,0.0000,FailureType.no_failure,0.0032,FailureType.no_failure,0.5064,0.0000,0.0032,-0.1087,0.5064,0.0000,PA
Distance,2.75,-5,0.3581,100.0,-0.3415,0.7355,0.5734,FailureType.no_failure,FailureType.omission,-0.5791,FailureType.no_failure,0.5612,0.0000,FailureType.no_failure,-0.0018,FailureType.no_failure,0.5064,0.0000,0.0000,-0.5791,0.5612,0.0000,PA
Distance,2.75,-5,0.3508,100.0,-0.3591,0.7988,0.5697,FailureType.no_failure,FailureType.omission,-0.8727,FailureType.no_failure,0.5614,0.0000,FailureType.no_failure,0.0033,FailureType.no_failure,0.5064,0.0000,0.0033,-0.8727,0.5614,0.0000,PA
Distance,2.75,-5,0.3534,100.0,-0.3766,0.8617,0.5656,FailureType.no_failure,FailureType.omission,-0.8100,FailureType.no_failure,0.5615,0.0000,FailureType.no_failure,-0.0018,FailureType.no_failure,0.5065,0.0000,0.0000,-0.8100,0.5615,0.0000,PA
Distance,2.75,-5,0.3536,100.0,-0.394,0.9243,0.5613,FailureType.no_failure,FailureType.omission,-0.5030,FailureType.no_failure,0.5616,0.0000,FailureType.no_failure,0.0033,FailureType.no_failure,0.5066,0.0000,0.0033,-0.5030,0.5616,0.0000,PA
Distance,2.75,-5,0.346,100.0,-0.4113,0.9866,0.5569,FailureType.no_failure,FailureType.omission,-0.2428,FailureType.no_failure,0.5616,0.0000,FailureType.no_failure,-0.0017,FailureType.no_failure,0.5066,0.0000,0.0000,-0.2428,0.5616,0.0000,PA
Distance,2.75,-5,0.3413,100.0,-0.4285,1.0485,0.5524,FailureType.no_failure,FailureType.omission,-0.0677,FailureType.no_failure,0.5616,0.0000,FailureType.no_failure,0.0031,FailureType.no_failure,0.5066,0.0000,0.0031,-0.0677,0.5616,0.0000,PA
Distance,2.75,-5,0.3463,100.0,-0.4457,1.1101,0.5478,FailureType.no_failure,FailureType.omission,0.0451,FailureType.no_failure,0.5616,0.0000,FailureType.no_failure,-0.0004,FailureType.no_failure,0.5066,0.0000,0.0451,-0.0004,0.5616,0.0000,PA
Distance,2.75,-5,0.3439,100.0,-0.4627,1.1714,0.5431,FailureType.no_failure,FailureType.omission,0.1327,FailureType.no_failure,0.5625,0.0000,FailureType.no_failure,0.0007,FailureType.no_failure,0.5065,0.0000,0.1327,0.0000,0.5625,0.0000,PA
Distance,2.75,-5,0.344,100.0,-0.4796,1.2324,0.5384,FailureType.no_failure,FailureType.omission,0.1881,FailureType.no_failure,0.5634,0.0000,FailureType.no_failure,0.0008,FailureType.no_failure,0.5065,0.0000,0.1881,0.0000,0.5634,0.0000,PA
Distance,2.75,-5,0.3388,100.0,-0.4964,1.293,0.5337,FailureType.no_failure,FailureType.omission,0.2282,FailureType.no_failure,0.5642,0.0000,FailureType.no_failure,0.0007,FailureType.no_failure,0.5064,0.0000,0.2282,0.0000,0.5642,0.0000,PA
Distance,2.75,-5,0.3369,100.0,-0.5132,1.3533,0.529,FailureType.no_failure,FailureType.omission,0.2585,FailureType.no_failure,0.5642,0.0000,FailureType.no_failure,0.0007,FailureType.no_failure,0.5064,0.0000,0.2585,0.0000,0.5642,0.0000,PA
Distance,2.75,-5,0.3361,100.0,-0.5298,1.4133,0.5243,FailureType.no_failure,FailureType.omission,0.2734,FailureType.no_failure,0.5641,0.0000,FailureType.no_failure,0.0021,FailureType.no_failure,0.5064,0.0000,0.2734,0.0000,0.5641,0.0000,PA
Distance,2.75,-5,0.3342,100.0,-0.5464,1.473,0.5197,FailureType.no_failure,FailureType.omission,0.2937,FailureType.no_failure,0.5641,0.0000,FailureType.no_failure,-0.0006,FailureType.no_failure,0.5065,0.0000,0.2937,-0.0006,0.5641,0.0000,PA
Distance,2.75,-5,0.3317,100.0,-0.5629,1.5324,0.515,FailureType.no_failure,FailureType.omission,0.2962,FailureType.no_failure,0.5640,0.0000,FailureType.no_failure,0.0008,FailureType.no_failure,0.5065,0.0000,0.2962,0.0000,0.5640,0.0000,PA
Distance,2.75,-5,0.3317,100.0,-0.5793,1.5914,0.5103,FailureType.no_failure,FailureType.omission,0.3064,FailureType.no_failure,0.5640,0.0000,FailureType.no_failure,0.0007,FailureType.no_failure,0.5065,0.0000,0.3064,0.0000,0.5640,0.0000,PA
Distance,2.75,-5,0.3291,100.0,-0.5957,1.6502,0.5056,FailureType.no_failure,FailureType.omission,0.3064,FailureType.no_failure,0.5639,0.0000,FailureType.no_failure,0.0008,FailureType.no_failure,0.5066,0.0000,0.3064,0.0000,0.5639,0.0000,PA
Distance,2.75,-5,-1.3863,2.5769,2.5229,-9.5767,0.5075,FailureType.no_failure,FailureType.no_failure,-7.7005,FailureType.omission,0.5639,0.0000,FailureType.no_failure,-0.0018,FailureType.no_failure,0.5065,0.0000,0.0000,-7.7005,0.5639,0.0000,PA
Distance,2.75,-5,-1.3783,2.6608,2.5916,-9.8238,0.5337,FailureType.no_failure,FailureType.no_failure,-7.6699,FailureType.omission,0.5638,0.0000,FailureType.no_failure,0.0033,FailureType.no_failure,0.5065,0.0000,0.0033,-7.6699,0.5638,0.0000,PA
Distance,2.75,-5,-1.3759,2.7446,2.66,-10.0702,0.5609,FailureType.no_failure,FailureType.no_failure,-7.6414,FailureType.omission,0.2128,0.0000,FailureType.no_failure,-0.0018,FailureType.no_failure,0.5065,0.0000,0.0000,-7.6414,0.5065,0.0000,PA
Distance,2.75,-5,-1.367,2.822,2.7282,-10.3155,0.5888,FailureType.no_failure,FailureType.no_failure,-7.5702,FailureType.omission,0.2119,0.0000,FailureType.no_failure,0.0032,FailureType.no_failure,0.5065,0.0000,0.0032,-7.5702,0.5065,0.0000,PA
Distance,2.75,-5,-1.3621,2.8738,2.7959,-10.5594,0.6174,FailureType.no_failure,FailureType.no_failure,-7.1307,FailureType.omission,0.2111,0.0000,FailureType.no_failure,-0.0017,FailureType.no_failure,0.5065,0.0000,0.0000,-7.1307,0.5065,0.0000,PA
Distance,2.75,-5,-1.3521,2.9048,2.8632,-10.8016,0.6466,FailureType.no_failure,FailureType.no_failure,-6.3211,FailureType.omission,0.5612,0.0000,FailureType.no_failure,0.0032,FailureType.no_failure,0.5065,0.0000,0.0032,-6.3211,0.5612,0.0000,PA
